date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:23:26	8533/8533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:44:06%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:26	9027/9027	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:44:40%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:26	10593/10593	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:45:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:27	10326/10326	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:46:50%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_04.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_04.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:27	10512/10512	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:47:12%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_05.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_05.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:27	11964/11964	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:47:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_06.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_06.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:27	10426/10426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:47:48%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_07.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_07.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:28	10109/10109	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:48:08%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_08.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_08.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:28	11626/11626	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Apr%202017%2021:48:26%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_09.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/gallery_09.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:31	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%225eb0402f-1f6c%22	http://cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	D:/SchoolProject/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:31	37045/37045	---M--	200	added ('OK')	text/javascript	date:Mon,%2025%20Jul%202016%2020:53:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/bootstrap.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/bootstrap.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:31	97166/97166	---M--	200	added ('OK')	text/javascript	date:Thu,%2022%20Dec%202016%2023:19:18%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery-1.12.4.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery-1.12.4.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:31	1067/1067	---M--	200	added ('OK')	text/javascript	date:Tue,%2026%20Nov%202013%2004:53:06%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery.counterup.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery.counterup.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:32	34706/34706	---M--	200	added ('OK')	text/javascript	date:Wed,%2016%20Nov%202016%2020:04:16%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/isotope.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/isotope.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:32	49385/49385	---M--	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2013:40:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/lightcase.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/lightcase.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:32	87228/87228	---M--	200	added ('OK')	text/javascript	date:Tue,%2013%20Dec%202016%2010:00:26%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/swiper.jquery.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/swiper.jquery.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:32	4453/4453	---M--	200	added ('OK')	text/javascript	date:Sun,%2008%20Jan%202017%2023:51:08%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/circle-progress.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/circle-progress.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:33	33777/33777	---M--	200	added ('OK')	text/javascript	date:Mon,%2029%20Sep%202014%2007:48:54%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/velocity.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/velocity.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:33	6709/6709	---M--	200	added ('OK')	text/javascript	date:Sun,%2009%20Apr%202017%2023:31:44%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/quick-view.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/quick-view.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:34	81648/81648	---M--	200	added ('OK')	text/javascript	date:Tue,%2018%20Oct%202016%2011:46:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery.nstSlider.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery.nstSlider.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:34	22334/22334	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Sep%202016%2009:22:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/flexslider-min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/flexslider-min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:34	5564/5564	---M--	200	added ('OK')	text/javascript	date:Mon,%2025%20Jul%202016%2017:59:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery.easing.min.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/jquery.easing.min.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:34	8624/8624	---M--	200	added ('OK')	text/javascript	date:Sat,%2001%20Jul%202017%2016:45:54%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/js/custom.js	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/js/custom.js	(from https://demos.codexcoder.com/labartisan/html/all-study/index.html)
06:23:34	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2018:43:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.eot	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/bootstrap.min.css)
06:23:35	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2018:43:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.eot?	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/bootstrap.min.css)
06:23:35	18028/18028	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Jul%202016%2018:43:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.woff2	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.woff2	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/bootstrap.min.css)
06:23:35	23424/23424	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Jul%202016%2018:43:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.woff	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.woff	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/bootstrap.min.css)
06:23:36	45404/45404	---M--	200	added ('OK')	font/ttf	date:Mon,%2025%20Jul%202016%2018:43:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.ttf	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.ttf	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/bootstrap.min.css)
06:23:36	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jul%202016%2018:43:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.svg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/glyphicons-halflings-regular.svg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/bootstrap.min.css)
06:23:36	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Nov%202016%2016:08:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont.eot?v=4.7.0	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont3e6e.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/font-awesome.min.css)
06:23:38	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Nov%202016%2016:08:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/font-awesome.min.css)
06:23:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Nov%202016%2016:08:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont.eot?	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfontd41d.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/font-awesome.min.css)
06:23:38	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2003%20Nov%202016%2016:08:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont.woff?v=4.7.0	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont3e6e.woff	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/font-awesome.min.css)
06:23:38	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2003%20Nov%202016%2016:08:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/font-awesome.min.css)
06:23:39	21450/21450	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20May%202017%2015:32:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.eot	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/flaticon.css)
06:23:39	21450/21450	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20May%202017%2015:32:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.eot?	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticond41d.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/flaticon.css)
06:23:40	13936/13936	---M--	200	added ('OK')	font/woff	date:Wed,%2003%20May%202017%2015:32:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.woff	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.woff	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/flaticon.css)
06:23:40	21272/21272	---M--	200	added ('OK')	font/ttf	date:Wed,%2003%20May%202017%2015:32:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.ttf	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.ttf	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/flaticon.css)
06:23:40	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202016%2016:08:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont.svg?v=4.7.0	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/fontawesome-webfont3e6e.svg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/font-awesome.min.css)
06:23:41	5840/5840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Dec%202016%2013:40:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcase.eot?55356177	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcaseeead.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/lightcase.css)
06:23:41	3160/3160	---M--	200	added ('OK')	font/woff	date:Tue,%2020%20Dec%202016%2013:40:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcase.woff?55356177	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcaseeead.woff	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/lightcase.css)
06:23:41	137474/137474	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2003%20May%202017%2015:32:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.svg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/Flaticon.svg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/flaticon/flaticon.css)
06:23:41	5668/5668	---M--	200	added ('OK')	font/ttf	date:Tue,%2020%20Dec%202016%2013:40:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcase.ttf?55356177	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcaseeead.ttf	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/lightcase.css)
06:23:41	2782/2782	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Dec%202016%2013:40:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcase.svg?55356177	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/fonts/lightcaseeead.svg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/lightcase.css)
06:23:42	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:23:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.eot	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/flexslider.css)
06:23:42	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:23:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.eot?	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icond41d.eot	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/flexslider.css)
06:23:43	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:23:47%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.woff	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.woff	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/flexslider.css)
06:23:44	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:23:47%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.ttf	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.ttf	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/flexslider.css)
06:23:45	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:23:48%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.svg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/assets/css/fonts/flexslider-icon.svg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/flexslider.css)
06:23:47	1052381/1052381	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2018:29:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_1.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_1.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:47	632328/632328	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2018:32:38%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_1.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_1.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:50	1085437/1085437	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2016:58:28%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_2.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_2.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:51	857041/857041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2016:55:16%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_2.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_2.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:51	900618/900618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2016:57:38%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_2.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_2.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:51	1052381/1052381	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2018:29:24%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_1.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_1.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:51	597780/597780	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2019:21:40%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_3.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_3.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:52	405854/405854	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2021:33:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_4.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_4.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:52	555456/555456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2021:33:40%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_4.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_4.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:54	620172/620172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2021:34:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_4.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_4.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:58	275115/275115	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2019:44:42%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_6.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_6.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:58	1129488/1129488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:31:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_5.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_5.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:58	1206562/1206562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:26:16%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_5.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_5.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:23:58	1475767/1475767	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:35:34%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_5.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_5.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:01	943090/943090	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:25:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_7.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_7.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:02	727245/727245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:25:06%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_7.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_7.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:02	528443/528443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2021:37:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_9.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_9.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:02	216258/216258	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2020:22:16%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_8.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_8.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:02	727245/727245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:24:58%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_7.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_7.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:03	528443/528443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2021:37:38%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_9.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_9.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:03	712060/712060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2021:38:00%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_9.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/banner/banner_9.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:04	540196/540196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:43:32%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/background/page-header-bg.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/background/page-header-bg.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:04	545/545	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202017%2000:23:26%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/about/menu-icon.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/about/menu-icon.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:05	545/545	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202017%2000:23:26%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/menu-icon.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/menu-icon.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
